method = variational
  variational
    algorithm = meanfield (Default)
      meanfield
    iter = 200000
    grad_samples = 1 (Default)
    elbo_samples = 100 (Default)
    eta = 1 (Default)
    adapt
      engaged = 1 (Default)
      iter = 50 (Default)
    tol_rel_obj = 0.0001
    eval_elbo = 100 (Default)
    output_samples = 1000 (Default)
id = 400
data
  file = data_input_files/data_input.R
init = 2 (Default)
random
  seed = 1436442963
output
  file = data_output_CV_advi_Hypo2/output_advi_Hypo2_4.csv
  diagnostic_file = data_output_CV_advi_Hypo2/output_advi_diag_Hypo2_4.R
  refresh = 1

------------------------------------------------------------
EXPERIMENTAL ALGORITHM:
  This procedure has not been thoroughly tested and may be unstable
  or buggy. The interface is subject to change.
------------------------------------------------------------



Gradient evaluation took 4.4e-05 seconds
1000 transitions using 10 leapfrog steps per transition would take 0.44 seconds.
Adjust your expectations accordingly!


Begin eta adaptation.
Iteration:   1 / 250 [  0%]  (Adaptation)
  76000         -239.929             0.006            0.004
  76100         -240.003             0.006            0.004
  76200         -242.787             0.006            0.004
  76300         -240.243             0.006            0.004
  76400         -240.309             0.006            0.004
  76500         -240.043             0.006            0.004
  76600         -241.986             0.006            0.004
  76700         -240.891             0.006            0.004
  76800         -240.740             0.006            0.004
  76900         -241.396             0.006            0.004
  77000         -241.545             0.006            0.004
  77100         -240.667             0.006            0.004
  77200         -239.862             0.006            0.004
  77300         -241.552             0.006            0.004
  77400         -239.883             0.006            0.004
  77500         -241.089             0.006            0.004
  77600         -240.757             0.006            0.004
  77700         -244.365             0.006            0.004
  77800         -247.123             0.006            0.004
  77900         -240.574             0.006            0.004
  78000         -239.731             0.006            0.004
  78100         -240.227             0.006            0.004
  78200         -240.339             0.006            0.004
  78300         -240.163             0.006            0.004
  78400         -240.264             0.006            0.004
  78500         -241.010             0.006            0.004
  78600         -242.086             0.006            0.004
  78700         -240.403             0.006            0.004
  78800         -240.168             0.006            0.004
  78900         -241.337             0.006            0.004
  79000         -240.901             0.006            0.004
  79100         -241.000             0.006            0.004
  79200         -239.938             0.006            0.004
  79300         -240.164             0.006            0.004
  79400         -242.353             0.006            0.004
  79500         -241.091             0.006            0.004
  79600         -240.743             0.006            0.004
  79700         -242.561             0.006            0.004
  79800         -240.880             0.006            0.004
  79900         -240.188             0.006            0.004
  80000         -240.555             0.006            0.004
  80100         -240.535             0.006            0.004
  80200         -240.066             0.006            0.004
  80300         -240.166             0.006            0.004
  80400         -245.841             0.006            0.004
  80500         -240.113             0.006            0.004
  80600         -239.914             0.006            0.004
  80700         -239.780             0.006            0.004
  80800         -240.406             0.006            0.004
  80900         -240.962             0.006            0.004
  81000         -239.987             0.006            0.004
  81100         -240.348             0.006            0.004
  81200         -240.275             0.006            0.004
  81300         -240.787             0.006            0.004
  81400         -241.009             0.006            0.004
  81500         -242.534             0.006            0.004
  81600         -240.388             0.006            0.004
  81700         -241.123             0.006            0.004
  81800         -240.480             0.006            0.004
  81900         -244.033             0.006            0.004
  82000         -241.900             0.006            0.004
  82100         -240.371             0.006            0.004
  82200         -240.104             0.006            0.004
  82300         -240.094             0.005            0.003
  82400         -240.993             0.005            0.004
  82500         -241.164             0.005            0.003
  82600         -241.829             0.005            0.003
  82700         -240.073             0.005            0.003
  82800         -240.543             0.005            0.003
  82900         -242.359             0.005            0.004
  83000         -240.850             0.005            0.004
  83100         -240.253             0.005            0.003
  83200         -241.493             0.005            0.004
  83300         -239.830             0.006            0.004
  83400         -241.382             0.006            0.004
  83500         -239.956             0.006            0.004
  83600         -239.753             0.006            0.004
  83700         -242.613             0.005            0.004
  83800         -239.826             0.005            0.004
  83900         -240.377             0.005            0.004
  84000         -239.906             0.005            0.004
  84100         -239.906             0.005            0.004
  84200         -240.656             0.005            0.004
  84300         -240.106             0.005            0.004
  84400         -240.020             0.005            0.004
  84500         -241.589             0.005            0.004
  84600         -241.767             0.005            0.004
  84700         -243.001             0.005            0.004
  84800         -240.430             0.005            0.004
  84900         -242.604             0.005            0.004
  85000         -241.455             0.005            0.004
  85100         -240.976             0.005            0.004
  85200         -240.631             0.005            0.004
  85300         -240.404             0.005            0.004
  85400         -240.097             0.005            0.004
  85500         -243.354             0.005            0.004
  85600         -239.870             0.005            0.004
  85700         -240.851             0.005            0.004
  85800         -240.033             0.005            0.004
  85900         -240.189             0.005            0.004
  86000         -240.117             0.005            0.004
  86100         -240.224             0.005            0.004
  86200         -242.081             0.005            0.004
  86300         -240.603             0.005            0.004
  86400         -241.048             0.005            0.003
  86500         -240.249             0.005            0.003
  86600         -240.520             0.005            0.003
  86700         -239.875             0.005            0.003
  86800         -239.981             0.005            0.003
  86900         -241.483             0.005            0.003
  87000         -240.574             0.005            0.004
  87100         -241.001             0.005            0.004
  87200         -240.080             0.005            0.004
  87300         -240.060             0.005            0.004
  87400         -240.940             0.005            0.004
  87500         -240.197             0.005            0.004
  87600         -242.949             0.005            0.004
  87700         -240.137             0.005            0.004
  87800         -241.339             0.005            0.004
  87900         -240.808             0.005            0.004
  88000         -240.311             0.005            0.004
  88100         -240.722             0.005            0.004
  88200         -240.317             0.005            0.004
  88300         -240.286             0.005            0.003
  88400         -240.506             0.005            0.003
  88500         -241.983             0.005            0.004
  88600         -241.254             0.005            0.004
  88700         -239.914             0.005            0.004
  88800         -241.255             0.005            0.004
  88900         -240.820             0.005            0.004
  89000         -240.216             0.005            0.004
  89100         -241.635             0.005            0.004
  89200         -240.350             0.005            0.004
  89300         -241.996             0.005            0.004
  89400         -240.479             0.005            0.004
  89500         -240.399             0.005            0.004
  89600         -239.857             0.005            0.003
  89700         -240.059             0.005            0.003
  89800         -240.279             0.005            0.003
  89900         -240.511             0.005            0.003
  90000         -240.520             0.005            0.003
  90100         -241.053             0.005            0.003
  90200         -240.234             0.005            0.003
  90300         -240.867             0.005            0.003
  90400         -242.224             0.005            0.003
  90500         -240.803             0.005            0.003
  90600         -241.295             0.005            0.003
  90700         -239.838             0.005            0.003
  90800         -244.020             0.005            0.003
  90900         -241.093             0.005            0.003
  91000         -240.919             0.005            0.003
  91100         -239.711             0.005            0.003
  91200         -241.004             0.005            0.003
  91300         -241.141             0.005            0.003
  91400         -243.037             0.005            0.003
  91500         -243.629             0.005            0.003
  91600         -240.145             0.005            0.003
  91700         -240.680             0.005            0.003
  91800         -240.719             0.005            0.003
  91900         -241.687             0.005            0.003
  92000         -239.619             0.005            0.003
  92100         -240.152             0.005            0.003
  92200         -240.197             0.005            0.003
  92300         -240.965             0.005            0.003
  92400         -241.023             0.005            0.003
  92500         -241.112             0.005            0.003
  92600         -240.128             0.005            0.003
  92700         -240.438             0.005            0.003
  92800         -244.187             0.005            0.003
  92900         -241.049             0.005            0.003
  93000         -240.310             0.005            0.003
  93100         -242.418             0.005            0.003
  93200         -241.985             0.005            0.003
  93300         -240.504             0.005            0.003
  93400         -241.382             0.005            0.003
  93500         -240.349             0.005            0.003
  93600         -240.033             0.005            0.003
  93700         -240.381             0.005            0.003
  93800         -239.723             0.005            0.003
  93900         -240.750             0.005            0.003
  94000         -240.173             0.005            0.003
  94100         -241.117             0.005            0.003
  94200         -240.674             0.005            0.003
  94300         -240.955             0.005            0.003
  94400         -240.040             0.005            0.003
  94500         -240.113             0.005            0.003
  94600         -239.990             0.005            0.003
  94700         -239.521             0.005            0.003
  94800         -239.929             0.005            0.003
  94900         -240.183             0.005            0.003
  95000         -242.164             0.004            0.003
  95100         -240.098             0.004            0.003
  95200         -239.772             0.004            0.003
  95300         -240.056             0.004            0.003
  95400         -240.746             0.004            0.003
  95500         -240.766             0.004            0.003
  95600         -240.027             0.004            0.003
  95700         -240.742             0.004            0.003
  95800         -240.539             0.004            0.003
  95900         -240.220             0.004            0.003
  96000         -240.634             0.004            0.003
  96100         -240.045             0.004            0.003
  96200         -240.991             0.004            0.003
  96300         -240.093             0.004            0.003
  96400         -243.676             0.004            0.003
  96500         -243.121             0.004            0.003
  96600         -240.031             0.004            0.003
  96700         -240.562             0.004            0.003
  96800         -239.637             0.004            0.003
  96900         -240.039             0.004            0.003
  97000         -240.695             0.004            0.003
  97100         -240.401             0.004            0.003
  97200         -241.201             0.004            0.003
  97300         -243.235             0.004            0.003
  97400         -240.438             0.004            0.003
  97500         -240.073             0.004            0.003
  97600         -240.197             0.004            0.003
  97700         -240.391             0.004            0.003
  97800         -244.091             0.004            0.003
  97900         -242.883             0.004            0.003
  98000         -241.965             0.004            0.003
  98100         -240.610             0.004            0.003
  98200         -241.108             0.004            0.003
  98300         -240.002             0.004            0.003
  98400         -240.491             0.004            0.003
  98500         -240.383             0.004            0.003
  98600         -239.920             0.004            0.003
  98700         -241.429             0.004            0.003
  98800         -241.991             0.004            0.003
  98900         -243.100             0.004            0.003
  99000         -240.535             0.004            0.003
  99100         -240.518             0.004            0.003
  99200         -239.538             0.004            0.003
  99300         -243.458             0.004            0.003
  99400         -240.069             0.004            0.003
  99500         -239.778             0.004            0.003
  99600         -241.705             0.004            0.003
  99700         -239.895             0.004            0.003
  99800         -239.665             0.004            0.003
  99900         -240.547             0.004            0.003
  100000         -241.628             0.004            0.003
  100100         -240.024             0.004            0.003
  100200         -241.932             0.004            0.003
  100300         -240.201             0.004            0.003
  100400         -239.730             0.004            0.003
  100500         -239.870             0.004            0.003
  100600         -240.338             0.004            0.003
  100700         -239.920             0.004            0.003
  100800         -242.792             0.004            0.003
  100900         -239.993             0.004            0.003
  101000         -240.321             0.004            0.003
  101100         -242.392             0.004            0.003
  101200         -240.124             0.004            0.003
  101300         -240.543             0.004            0.003
  101400         -240.573             0.004            0.003
  101500         -241.243             0.004            0.003
  101600         -243.009             0.004            0.003
  101700         -242.676             0.004            0.003
  101800         -240.734             0.004            0.003
  101900         -242.188             0.004            0.003
  102000         -240.412             0.004            0.003
  102100         -240.047             0.004            0.003
  102200         -240.617             0.004            0.003
  102300         -241.732             0.004            0.003
  102400         -241.733             0.004            0.003
  102500         -240.282             0.004            0.003
  102600         -240.304             0.004            0.003
  102700         -242.462             0.004            0.003
  102800         -240.003             0.004            0.003
  102900         -239.882             0.004            0.003
  103000         -240.264             0.004            0.003
  103100         -239.825             0.004            0.003
  103200         -239.597             0.004            0.003
  103300         -240.188             0.004            0.003
  103400         -241.771             0.004            0.003
  103500         -242.823             0.004            0.003
  103600         -241.446             0.004            0.003
  103700         -241.191             0.004            0.003
  103800         -240.219             0.004            0.003
  103900         -240.858             0.004            0.003
  104000         -242.550             0.004            0.003
  104100         -239.747             0.004            0.003
  104200         -241.588             0.004            0.003
  104300         -240.310             0.004            0.003
  104400         -240.874             0.004            0.003
  104500         -240.777             0.004            0.003
  104600         -239.975             0.004            0.003
  104700         -240.842             0.004            0.003
  104800         -239.752             0.004            0.003
  104900         -246.045             0.004            0.003
  105000         -241.445             0.004            0.003
  105100         -240.274             0.004            0.003
  105200         -241.416             0.004            0.003
  105300         -239.933             0.004            0.003
  105400         -240.623             0.004            0.003
  105500         -241.205             0.004            0.003
  105600         -240.625             0.004            0.003
  105700         -241.429             0.004            0.003
  105800         -241.821             0.004            0.003
  105900         -240.419             0.004            0.003
  106000         -240.187             0.004            0.003
  106100         -241.144             0.004            0.003
  106200         -241.241             0.004            0.003
  106300         -239.824             0.004            0.003
  106400         -240.110             0.004            0.003
  106500         -243.668             0.004            0.003
  106600         -240.582             0.004            0.003
  106700         -239.868             0.004            0.003
  106800         -240.563             0.004            0.003
  106900         -240.054             0.004            0.003
  107000         -242.773             0.004            0.003
  107100         -240.818             0.005            0.003
  107200         -240.413             0.005            0.003
  107300         -240.985             0.005            0.003
  107400         -240.202             0.005            0.003
  107500         -240.549             0.005            0.003
  107600         -241.543             0.004            0.003
  107700         -240.805             0.004            0.003
  107800         -239.748             0.004            0.003
  107900         -240.158             0.004            0.003
  108000         -239.990             0.004            0.003
  108100         -241.178             0.004            0.003
  108200         -239.898             0.004            0.003
  108300         -240.562             0.004            0.003
  108400         -240.144             0.004            0.003
  108500         -240.530             0.004            0.003
  108600         -241.605             0.004            0.003
  108700         -240.224             0.004            0.003
  108800         -240.200             0.004            0.003
  108900         -241.297             0.004            0.003
  109000         -240.060             0.004            0.003
  109100         -240.240             0.004            0.003
  109200         -240.830             0.004            0.003
  109300         -240.670             0.004            0.003
  109400         -240.687             0.004            0.003
  109500         -241.090             0.004            0.003
  109600         -240.208             0.004            0.003
  109700         -239.934             0.004            0.003
  109800         -241.390             0.004            0.003
  109900         -239.844             0.004            0.003
  110000         -240.809             0.004            0.003
  110100         -240.469             0.004            0.003
  110200         -240.515             0.004            0.003
  110300         -239.938             0.004            0.003
  110400         -239.820             0.004            0.003
  110500         -240.721             0.004            0.003
  110600         -239.645             0.004            0.003
  110700         -239.976             0.004            0.003
  110800         -240.913             0.004            0.003
  110900         -242.721             0.004            0.003
  111000         -240.195             0.004            0.003
  111100         -240.236             0.004            0.003
  111200         -240.596             0.004            0.003
  111300         -239.854             0.004            0.003
  111400         -242.192             0.004            0.003
  111500         -241.380             0.004            0.003
  111600         -240.342             0.004            0.003
  111700         -240.356             0.004            0.003
  111800         -240.759             0.004            0.003
  111900         -240.127             0.004            0.003
  112000         -241.141             0.004            0.003
  112100         -240.042             0.004            0.003
  112200         -241.012             0.004            0.003
  112300         -240.489             0.004            0.003
  112400         -239.925             0.004            0.003
  112500         -240.221             0.004            0.003
  112600         -240.239             0.004            0.003
  112700         -241.085             0.004            0.003
  112800         -240.022             0.004            0.003
  112900         -240.720             0.004            0.003
  113000         -241.294             0.004            0.003
  113100         -239.830             0.004            0.003
  113200         -240.462             0.004            0.003
  113300         -240.560             0.004            0.003
  113400         -240.122             0.004            0.003
  113500         -239.780             0.004            0.003
  113600         -240.495             0.004            0.003
  113700         -239.962             0.004            0.003
  113800         -240.435             0.004            0.003
  113900         -240.339             0.004            0.003
  114000         -240.666             0.004            0.003
  114100         -240.199             0.004            0.003
  114200         -240.440             0.004            0.003
  114300         -241.233             0.004            0.003
  114400         -240.701             0.004            0.003
  114500         -240.608             0.004            0.003
  114600         -240.260             0.004            0.003
  114700         -240.007             0.004            0.003
  114800         -239.944             0.004            0.003
  114900         -240.319             0.004            0.003
  115000         -243.218             0.004            0.003
  115100         -240.828             0.004            0.003
  115200         -240.883             0.004            0.003
  115300         -239.956             0.004            0.003
  115400         -241.272             0.004            0.003
  115500         -240.139             0.004            0.003
  115600         -241.014             0.004            0.003
  115700         -239.862             0.004            0.003
  115800         -240.032             0.004            0.003
  115900         -240.723             0.004            0.003
  116000         -243.104             0.004            0.003
  116100         -241.177             0.004            0.003
  116200         -240.528             0.004            0.003
  116300         -242.670             0.004            0.003
  116400         -239.920             0.004            0.003
  116500         -240.582             0.004            0.003
  116600         -240.557             0.004            0.003
  116700         -241.284             0.004            0.003
  116800         -241.258             0.004            0.003
  116900         -240.863             0.004            0.003
  117000         -241.346             0.004            0.003
  117100         -240.357             0.004            0.003
  117200         -240.275             0.004            0.003
  117300         -241.181             0.004            0.003
  117400         -241.213             0.004            0.003
  117500         -240.184             0.004            0.003
  117600         -240.576             0.004            0.003
  117700         -240.569             0.004            0.003
  117800         -241.074             0.004            0.003
  117900         -240.028             0.004            0.003
  118000         -240.519             0.004            0.003
  118100         -239.869             0.004            0.003
  118200         -239.693             0.004            0.003
  118300         -244.576             0.004            0.003
  118400         -240.577             0.004            0.003
  118500         -240.585             0.004            0.003
  118600         -240.170             0.004            0.003
  118700         -240.629             0.004            0.003
  118800         -240.186             0.004            0.003
  118900         -240.457             0.004            0.003
  119000         -241.585             0.004            0.003
  119100         -241.025             0.004            0.003
  119200         -239.854             0.004            0.003
  119300         -245.937             0.004            0.003
  119400         -240.181             0.004            0.003
  119500         -240.386             0.004            0.003
  119600         -240.768             0.004            0.003
  119700         -239.650             0.004            0.003
  119800         -240.771             0.004            0.003
  119900         -240.481             0.004            0.003
  120000         -241.696             0.004            0.003
  120100         -241.816             0.004            0.003
  120200         -241.141             0.004            0.003
  120300         -242.566             0.004            0.003
  120400         -240.382             0.004            0.003
  120500         -240.161             0.004            0.003
  120600         -239.996             0.004            0.003
  120700         -241.001             0.004            0.003
  120800         -240.048             0.004            0.003
  120900         -240.335             0.004            0.003
  121000         -240.258             0.004            0.003
  121100         -240.324             0.004            0.003
  121200         -240.080             0.004            0.003
  121300         -243.241             0.004            0.003
  121400         -245.604             0.004            0.003
  121500         -239.993             0.004            0.003
  121600         -240.024             0.004            0.003
  121700         -240.362             0.004            0.003
  121800         -240.265             0.004            0.003
  121900         -239.840             0.004            0.003
  122000         -241.160             0.004            0.003
  122100         -239.966             0.004            0.003
  122200         -239.960             0.004            0.003
  122300         -240.251             0.004            0.003
  122400         -239.963             0.004            0.003
  122500         -243.113             0.004            0.003
  122600         -241.684             0.004            0.003
  122700         -240.757             0.004            0.003
  122800         -240.018             0.004            0.003
  122900         -242.038             0.004            0.003
  123000         -240.345             0.004            0.003
  123100         -240.376             0.004            0.003
  123200         -240.124             0.004            0.003
  123300         -240.310             0.004            0.003
  123400         -240.687             0.004            0.003
  123500         -240.642             0.004            0.003
  123600         -240.178             0.004            0.003
  123700         -240.125             0.004            0.003
  123800         -240.026             0.004            0.003
  123900         -240.194             0.004            0.003
  124000         -240.935             0.004            0.003
  124100         -240.081             0.004            0.003
  124200         -240.180             0.004            0.003
  124300         -241.954             0.004            0.003
  124400         -240.255             0.004            0.003
  124500         -240.760             0.004            0.003
  124600         -240.413             0.004            0.003
  124700         -240.023             0.004            0.003
  124800         -239.992             0.004            0.003
  124900         -239.977             0.004            0.002
  125000         -240.555             0.004            0.002
  125100         -240.810             0.004            0.002
  125200         -240.014             0.004            0.002
  125300         -241.358             0.004            0.002
  125400         -240.564             0.004            0.002
  125500         -240.081             0.004            0.002
  125600         -239.993             0.004            0.002
  125700         -240.342             0.004            0.002
  125800         -241.113             0.004            0.002
  125900         -239.927             0.004            0.002
  126000         -240.055             0.004            0.002
  126100         -240.651             0.004            0.002
  126200         -241.597             0.004            0.002
  126300         -240.041             0.004            0.002
  126400         -241.719             0.004            0.002
  126500         -239.701             0.004            0.002
  126600         -240.333             0.004            0.002
  126700         -241.546             0.004            0.002
  126800         -240.042             0.004            0.002
  126900         -240.544             0.004            0.002
  127000         -240.995             0.004            0.002
  127100         -239.994             0.004            0.002
  127200         -240.663             0.004            0.002
  127300         -240.056             0.004            0.002
  127400         -240.284             0.004            0.002
  127500         -240.031             0.004            0.002
  127600         -241.248             0.004            0.002
  127700         -240.798             0.004            0.002
  127800         -240.264             0.004            0.002
  127900         -240.077             0.004            0.002
  128000         -243.138             0.004            0.002
  128100         -240.414             0.004            0.002
  128200         -240.165             0.004            0.002
  128300         -240.048             0.004            0.002
  128400         -239.996             0.004            0.002
  128500         -240.611             0.004            0.002
  128600         -240.206             0.004            0.002
  128700         -240.463             0.004            0.002
  128800         -239.983             0.004            0.002
  128900         -241.436             0.004            0.002
  129000         -240.348             0.004            0.002
  129100         -242.471             0.004            0.002
  129200         -240.578             0.004            0.002
  129300         -242.067             0.004            0.002
  129400         -240.791             0.004            0.002
  129500         -239.985             0.004            0.002
  129600         -240.815             0.004            0.002
  129700         -240.055             0.004            0.003
  129800         -240.476             0.004            0.002
  129900         -240.375             0.004            0.002
  130000         -239.953             0.004            0.002
  130100         -242.641             0.004            0.002
  130200         -239.992             0.004            0.002
  130300         -240.936             0.004            0.003
  130400         -239.906             0.004            0.003
  130500         -240.140             0.004            0.003
  130600         -240.774             0.004            0.003
  130700         -240.592             0.004            0.003
  130800         -243.810             0.004            0.003
  130900         -239.694             0.004            0.003
  131000         -241.225             0.004            0.003
  131100         -240.539             0.004            0.003
  131200         -244.508             0.004            0.003
  131300         -239.831             0.004            0.003
  131400         -239.883             0.004            0.003
  131500         -243.899             0.004            0.003
  131600         -240.166             0.004            0.003
  131700         -240.321             0.004            0.003
  131800         -241.605             0.004            0.003
  131900         -239.848             0.004            0.003
  132000         -240.935             0.004            0.003
  132100         -240.768             0.004            0.003
  132200         -240.179             0.004            0.003
  132300         -243.669             0.004            0.003
  132400         -240.400             0.004            0.003
  132500         -240.413             0.004            0.003
  132600         -240.747             0.004            0.003
  132700         -240.062             0.004            0.003
  132800         -240.382             0.004            0.003
  132900         -240.475             0.004            0.003
  133000         -242.426             0.004            0.003
  133100         -240.930             0.004            0.003
  133200         -240.660             0.004            0.003
  133300         -240.003             0.004            0.003
  133400         -242.166             0.004            0.003
  133500         -240.049             0.004            0.003
  133600         -241.452             0.004            0.003
  133700         -240.369             0.004            0.003
  133800         -239.977             0.004            0.003
  133900         -240.175             0.004            0.003
  134000         -240.060             0.004            0.003
  134100         -240.165             0.004            0.003
  134200         -240.903             0.004            0.003
  134300         -240.168             0.004            0.003
  134400         -239.845             0.004            0.003
  134500         -239.958             0.004            0.003
  134600         -242.115             0.004            0.003
  134700         -240.162             0.004            0.003
  134800         -239.980             0.004            0.003
  134900         -240.426             0.004            0.003
  135000         -240.056             0.004            0.003
  135100         -239.920             0.004            0.003
  135200         -240.516             0.004            0.003
  135300         -240.442             0.004            0.003
  135400         -241.540             0.004            0.003
  135500         -241.370             0.004            0.003
  135600         -242.576             0.004            0.003
  135700         -241.057             0.004            0.003
  135800         -240.443             0.004            0.003
  135900         -239.654             0.004            0.003
  136000         -240.912             0.004            0.003
  136100         -239.728             0.004            0.003
  136200         -241.627             0.004            0.003
  136300         -242.358             0.004            0.003
  136400         -240.291             0.004            0.003
  136500         -241.373             0.004            0.003
  136600         -240.179             0.004            0.003
  136700         -239.961             0.004            0.003
  136800         -241.202             0.004            0.003
  136900         -240.795             0.004            0.003
  137000         -242.168             0.004            0.003
  137100         -239.837             0.004            0.003
  137200         -240.509             0.004            0.003
  137300         -241.032             0.004            0.003
  137400         -243.486             0.004            0.003
  137500         -239.937             0.004            0.003
  137600         -241.093             0.004            0.003
  137700         -240.828             0.004            0.003
  137800         -240.538             0.004            0.003
  137900         -240.254             0.004            0.003
  138000         -241.254             0.004            0.003
  138100         -240.757             0.004            0.003
  138200         -240.018             0.004            0.003
  138300         -240.415             0.004            0.003
  138400         -240.581             0.004            0.003
  138500         -240.081             0.004            0.003
  138600         -240.313             0.004            0.003
  138700         -239.950             0.004            0.003
  138800         -241.353             0.004            0.003
  138900         -240.397             0.004            0.003
  139000         -239.786             0.004            0.003
  139100         -239.437             0.004            0.003
  139200         -241.385             0.004            0.003
  139300         -240.166             0.004            0.003
  139400         -239.989             0.004            0.003
  139500         -240.153             0.004            0.003
  139600         -239.950             0.004            0.003
  139700         -241.794             0.004            0.003
  139800         -240.074             0.004            0.003
  139900         -241.349             0.004            0.003
  140000         -240.940             0.004            0.003
  140100         -239.880             0.004            0.003
  140200         -240.137             0.004            0.003
  140300         -240.237             0.004            0.003
  140400         -240.309             0.004            0.003
  140500         -240.081             0.004            0.003
  140600         -240.965             0.004            0.003
  140700         -240.294             0.004            0.003
  140800         -242.764             0.004            0.003
  140900         -241.550             0.004            0.003
  141000         -240.700             0.004            0.003
  141100         -240.326             0.004            0.003
  141200         -241.278             0.004            0.003
  141300         -241.294             0.004            0.003
  141400         -240.626             0.004            0.003
  141500         -240.227             0.004            0.003
  141600         -240.440             0.004            0.003
  141700         -240.235             0.004            0.003
  141800         -240.174             0.004            0.003
  141900         -240.351             0.004            0.003
  142000         -239.753             0.004            0.003
  142100         -240.575             0.004            0.003
  142200         -240.112             0.004            0.003
  142300         -241.028             0.004            0.003
  142400         -240.681             0.004            0.003
  142500         -239.898             0.004            0.003
  142600         -239.955             0.004            0.003
  142700         -239.902             0.004            0.003
  142800         -241.715             0.004            0.003
  142900         -240.320             0.004            0.003
  143000         -240.189             0.004            0.003
  143100         -239.930             0.004            0.003
  143200         -239.943             0.004            0.003
  143300         -240.590             0.004            0.003
  143400         -240.466             0.004            0.003
  143500         -240.850             0.004            0.003
  143600         -240.072             0.004            0.003
  143700         -239.847             0.004            0.003
  143800         -240.939             0.004            0.003
  143900         -240.403             0.004            0.003
  144000         -240.047             0.004            0.003
  144100         -241.286             0.004            0.003
  144200         -241.176             0.004            0.003
  144300         -240.597             0.004            0.003
  144400         -240.490             0.004            0.003
  144500         -240.617             0.004            0.003
  144600         -240.196             0.004            0.003
  144700         -241.558             0.004            0.003
  144800         -241.308             0.004            0.003
  144900         -240.247             0.004            0.003
  145000         -240.712             0.004            0.003
  145100         -241.076             0.004            0.003
  145200         -240.049             0.004            0.003
  145300         -240.092             0.004            0.003
  145400         -240.449             0.004            0.003
  145500         -240.210             0.004            0.003
  145600         -241.821             0.004            0.003
  145700         -240.117             0.004            0.003
  145800         -240.067             0.004            0.003
  145900         -243.067             0.004            0.003
  146000         -240.249             0.004            0.003
  146100         -240.674             0.004            0.003
  146200         -240.253             0.004            0.003
  146300         -240.042             0.004            0.003
  146400         -240.310             0.004            0.003
  146500         -240.434             0.004            0.003
  146600         -240.944             0.004            0.003
  146700         -240.256             0.004            0.003
  146800         -240.073             0.004            0.003
  146900         -239.922             0.004            0.003
  147000         -240.747             0.004            0.003
  147100         -241.453             0.004            0.003
  147200         -240.210             0.004            0.003
  147300         -240.272             0.004            0.003
  147400         -243.125             0.004            0.003
  147500         -240.635             0.004            0.003
  147600         -239.705             0.004            0.003
  147700         -242.789             0.004            0.003
  147800         -241.813             0.004            0.003
  147900         -241.177             0.004            0.003
  148000         -239.908             0.004            0.003
  148100         -240.293             0.004            0.003
  148200         -240.353             0.004            0.003
  148300         -240.328             0.004            0.003
  148400         -239.664             0.004            0.003
  148500         -240.447             0.004            0.003
  148600         -240.316             0.004            0.003
  148700         -241.056             0.004            0.003
  148800         -239.762             0.004            0.003
  148900         -240.624             0.004            0.003
  149000         -239.962             0.004            0.003
  149100         -242.424             0.004            0.003
  149200         -241.266             0.004            0.003
  149300         -240.293             0.004            0.003
  149400         -240.354             0.004            0.003
  149500         -240.632             0.004            0.003
  149600         -240.441             0.004            0.003
  149700         -244.427             0.004            0.003
  149800         -240.530             0.004            0.003
  149900         -242.146             0.004            0.003
  150000         -239.796             0.004            0.003
  150100         -240.475             0.004            0.003
  150200         -239.582             0.004            0.003
  150300         -243.627             0.004            0.003
  150400         -240.865             0.004            0.003
  150500         -239.694             0.004            0.003
  150600         -240.176             0.004            0.003
  150700         -240.074             0.004            0.003
  150800         -240.581             0.004            0.003
  150900         -240.625             0.004            0.003
  151000         -240.077             0.004            0.003
  151100         -239.885             0.004            0.003
  151200         -240.291             0.004            0.003
  151300         -240.605             0.004            0.003
  151400         -239.999             0.004            0.003
  151500         -240.575             0.004            0.003
  151600         -239.789             0.004            0.003
  151700         -240.394             0.004            0.003
  151800         -241.101             0.004            0.003
  151900         -240.774             0.004            0.003
  152000         -240.224             0.004            0.003
  152100         -240.752             0.004            0.003
  152200         -241.256             0.004            0.003
  152300         -240.258             0.004            0.003
  152400         -241.332             0.003            0.003
  152500         -240.476             0.003            0.003
  152600         -239.997             0.003            0.003
  152700         -240.232             0.003            0.003
  152800         -241.984             0.003            0.003
  152900         -242.069             0.003            0.003
  153000         -241.783             0.003            0.003
  153100         -239.826             0.003            0.003
  153200         -240.487             0.003            0.003
  153300         -241.301             0.003            0.003
  153400         -240.600             0.003            0.003
  153500         -240.547             0.003            0.003
  153600         -241.056             0.003            0.002
  153700         -240.170             0.003            0.002
  153800         -241.737             0.003            0.003
  153900         -241.192             0.003            0.003
  154000         -240.260             0.003            0.003
  154100         -240.777             0.003            0.003
  154200         -241.227             0.003            0.003
  154300         -240.853             0.003            0.002
  154400         -241.794             0.003            0.003
  154500         -243.268             0.003            0.003
  154600         -240.851             0.003            0.003
  154700         -241.053             0.003            0.003
  154800         -239.902             0.003            0.003
  154900         -240.042             0.003            0.003
  155000         -240.143             0.003            0.003
  155100         -240.895             0.003            0.003
  155200         -240.213             0.003            0.003
  155300         -240.153             0.003            0.003
  155400         -239.925             0.003            0.003
